Season,Set,CardNumber,PlayerName,Team,Position,Rookie,CardName,FairValue,NumSales,Min,Max,Trend,Top3Prices,LastScraped
2019-20,2019-20 Upper Deck Young Guns,206,Jimmy Schuldt,Vegas Golden Knights,,Y,2019-20 Upper Deck - Young Guns #206 - Jimmy Schuldt,4.04,13.0,0.99,4.04,up,$2.94 | $4.04 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,207,Victor Olofsson,Buffalo Sabres,,Y,2019-20 Upper Deck - Young Guns #207 - Victor Olofsson,4.04,16.0,1.46,6.61,up,$4.04 | $3.3 | $3.31,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,208,Connor Bunnaman,Philadelphia Flyers,,Y,2019-20 Upper Deck - Young Guns #208 - Connor Bunnaman,4.0,7.0,3.58,11.28,down,$4.04 | $4.48 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,209,Cale Fleury,Montreal Canadiens,,Y,2019-20 Upper Deck - Young Guns #209 - Cale Fleury,4.04,17.0,1.83,10.65,up,$4.04 | $2.93 | $2.2,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,210,Ilya Mikheyev,Toronto Maple Leafs,,Y,2019-20 Upper Deck - Young Guns #210 - Ilya Mikheyev,4.04,29.0,2.0,11.98,stable,$11.98 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,211,Kevin Stenlund,Columbus Blue Jackets,,Y,2019-20 Upper Deck - Young Guns #211 - Kevin Stenlund,4.04,14.0,1.5,11.25,up,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,212,Mackenzie MacEachern,St. Louis Blues,,Y,2019-20 Upper Deck - Young Guns #212 - Mackenzie MacEachern,4.04,14.0,1.99,10.65,up,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,213,Joakim Nygard,Edmonton Oilers,,Y,2019-20 Upper Deck - Young Guns #213 - Joakim Nygard,4.04,7.0,1.76,4.48,up,$4.04 | $3.3 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,214,Carsen Twarynski,Philadelphia Flyers,,Y,2019-20 Upper Deck - Young Guns #214 - Carsen Twarynski,4.04,12.0,2.76,10.65,up,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,215,Taro Hirose,Detroit Red Wings,,Y,2019-20 Upper Deck - Young Guns #215 - Taro Hirose,10.65,13.0,1.59,10.65,up,$2.94 | $4.04 | $10.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,216,Brady Keeper,Florida Panthers,,Y,2019-20 Upper Deck - Young Guns #216 - Brady Keeper,3.3,12.0,2.36,10.65,stable,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,217,Joel L'Esperance,Dallas Stars,,Y,2019-20 Upper Deck - Young Guns #217 - Joel L'Esperance,10.65,7.0,2.93,10.67,up,$4.04 | $10.65 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,218,Rudolfs Balcers,Ottawa Senators,,Y,2019-20 Upper Deck - Young Guns #218 - Rudolfs Balcers,5.99,10.0,2.28,10.67,up,$5.99 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,219,Nico Sturm,Minnesota Wild,,Y,2019-20 Upper Deck - Young Guns #219 - Nico Sturm,4.04,16.0,3.67,20.65,down,$4.04 | $13.27 | $10.35,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,220,Scott Sabourin,Ottawa Senators,,Y,2019-20 Upper Deck - Young Guns #220 - Scott Sabourin,3.3,12.0,2.2,4.48,stable,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,221,Philippe Myers,Philadelphia Flyers,,Y,2019-20 Upper Deck - Young Guns #221 - Philippe Myers,2.2,10.0,2.2,5.69,down,$4.04 | $3.3 | $2.2,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,222,Rasmus Sandin,Toronto Maple Leafs,,Y,2019-20 Upper Deck - Young Guns #222 - Rasmus Sandin,4.04,27.0,1.34,6.61,stable,$4.04 | $3.3 | $4.58,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,223,Danil Yurtaykin,San Jose Sharks,,Y,2019-20 Upper Deck - Young Guns #223 - Danil Yurtaykin,10.65,11.0,2.58,10.65,up,$2.94 | $4.04 | $10.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,224,Carter Verhaeghe,Tampa Bay Lightning,,Y,2019-20 Upper Deck - Young Guns #224 - Carter Verhaeghe,4.04,37.0,2.4,12.77,stable,$12.77 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,225,Alexandre Texier,Columbus Blue Jackets,,Y,2019-20 Upper Deck - Young Guns #225 - Alexandre Texier,4.75,43.0,3.99,18.26,down,$4.75 | $10.46 | $6.6,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,226,Ryan Poehling,Montreal Canadiens,,Y,2019-20 Upper Deck - Young Guns #226 - Ryan Poehling,4.04,22.0,2.2,10.94,up,$4.04 | $3.3 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,227,Vitaly Abramov,Ottawa Senators,,Y,2019-20 Upper Deck - Young Guns #227 - Vitaly Abramov,10.65,7.0,2.93,10.65,up,$2.94 | $4.04 | $10.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,228,Adam Fox,New York Rangers,,Y,2019-20 Upper Deck - Young Guns #228 - Adam Fox,23.46,42.0,4.99,33.04,stable,$9.92 | $23.46 | $30.5,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,229,Dante Fabbro,Nashville Predators,,Y,2019-20 Upper Deck - Young Guns #229 - Dante Fabbro,4.04,13.0,2.94,10.73,up,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,230,Mario Ferraro,San Jose Sharks,,Y,2019-20 Upper Deck - Young Guns #230 - Mario Ferraro,3.3,20.0,1.25,9.14,stable,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,231,Teddy Blueger,Pittsburgh Penguins,,Y,2019-20 Upper Deck - Young Guns #231 - Teddy Blueger,4.04,16.0,1.36,10.65,up,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,232,Gaetan Haas,Edmonton Oilers,,Y,2019-20 Upper Deck - Young Guns #232 - Gaetan Haas,10.65,9.0,2.94,10.65,up,$2.94 | $4.04 | $10.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,233,Jesper Boqvist,New Jersey Devils,,Y,2019-20 Upper Deck - Young Guns #233 - Jesper Boqvist,4.04,12.0,1.96,10.73,up,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,234,Zach Senyshyn,Boston Bruins,,Y,2019-20 Upper Deck - Young Guns #234 - Zach Senyshyn,10.65,7.0,3.27,10.65,up,$4.04 | $3.3 | $10.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,235,Matt Roy,Los Angeles Kings,,Y,2019-20 Upper Deck - Young Guns #235 - Matt Roy,10.65,13.0,1.65,10.65,up,$4.04 | $3.67 | $10.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,236,Martin Fehervary,Washington Capitals,,Y,2019-20 Upper Deck - Young Guns #236 - Martin Fehervary,4.04,20.0,1.25,4.48,up,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,237,Cody Glass,Vegas Golden Knights,,Y,2019-20 Upper Deck - Young Guns #237 - Cody Glass,3.3,17.0,1.83,10.79,down,$4.04 | $3.3 | $6.51,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,238,Tobias Bjornfot,Los Angeles Kings,,Y,2019-20 Upper Deck - Young Guns #238 - Tobias Bjornfot,10.65,10.0,1.99,10.65,up,$4.04 | $10.65 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,239,Brandon Gignac,New Jersey Devils,,Y,2019-20 Upper Deck - Young Guns #239 - Brandon Gignac,10.65,10.0,2.2,10.65,up,$4.04 | $3.3 | $10.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,240,Libor Hajek,New York Rangers,,Y,2019-20 Upper Deck - Young Guns #240 - Libor Hajek,10.65,7.0,3.45,10.67,up,$4.04 | $10.65 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,241,Vladislav Gavrikov,Columbus Blue Jackets,,Y,2019-20 Upper Deck - Young Guns #241 - Vladislav Gavrikov,4.04,18.0,1.49,10.65,up,$2.94 | $4.04 | $2.93,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,242,Max Jones,Anaheim Ducks,,Y,2019-20 Upper Deck - Young Guns #242 - Max Jones,10.13,10.0,2.55,10.65,up,$4.04 | $3.3 | $10.13,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,243,Connor Clifton,Boston Bruins,,Y,2019-20 Upper Deck - Young Guns #243 - Connor Clifton,3.3,15.0,1.31,6.05,stable,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,244,Zack MacEwen,Vancouver Canucks,,Y,2019-20 Upper Deck - Young Guns #244 - Zack MacEwen,10.35,13.0,1.69,10.65,up,$4.04 | $3.3 | $10.35,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,245,Lean Bergmann,San Jose Sharks,,Y,2019-20 Upper Deck - Young Guns #245 - Lean Bergmann,10.65,10.0,1.99,10.65,up,$2.94 | $4.04 | $10.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,246,Dominik Kubalik,Chicago Blackhawks,,Y,2019-20 Upper Deck - Young Guns #246 - Dominik Kubalik,3.3,12.0,1.99,10.79,down,$3.98 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,247,Josh Brown,Florida Panthers,,Y,2019-20 Upper Deck - Young Guns #247 - Josh Brown,2.94,9.0,1.79,4.04,down,$2.94 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,248,Karson Kuhlman,Boston Bruins,,Y,2019-20 Upper Deck - Young Guns #248 - Karson Kuhlman,4.04,9.0,2.56,10.65,stable,$4.04 | $3.3 | $10.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,249,Quinn Hughes,Vancouver Canucks,,Y,2019-20 Upper Deck - Young Guns #249 - Quinn Hughes,78.52,43.0,25.0,199.98,stable,$71.96 | $102.18 | $78.52,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,250,Jack Hughes/Quinn Hughes CL,New Jersey Devils/Vancouver Canucks,,Y,2019-20 Upper Deck - Young Guns #250 - Jack Hughes/Quinn Hughes CL,4.0,7.0,3.25,16.48,down,$4.0 | $7.42 | $9.99,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,451,Kirby Dach,Chicago Blackhawks,,Y,2019-20 Upper Deck - Young Guns #451 - Kirby Dach,4.0,22.0,4.0,21.15,down,$4.04 | $18.36 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,452,Andrew Peeke,Columbus Blue Jackets,,Y,2019-20 Upper Deck - Young Guns #452 - Andrew Peeke,4.04,8.0,1.46,4.41,up,$4.04 | $3.3 | $2.2,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,453,Aleksi Saarela,Florida Panthers,,Y,2019-20 Upper Deck - Young Guns #453 - Aleksi Saarela,4.0,6.0,3.3,4.41,stable,$4.04 | $3.3 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,454,Cayden Primeau,Montreal Canadiens,,Y,2019-20 Upper Deck - Young Guns #454 - Cayden Primeau,4.04,21.0,2.27,11.93,stable,$4.04 | $3.3 | $4.04,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,455,Emil Bemstrom,Columbus Blue Jackets,,Y,2019-20 Upper Deck - Young Guns #455 - Emil Bemstrom,10.35,8.0,1.46,10.35,up,$3.3 | $10.35 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,456,Rem Pitlick,Nashville Predators,,Y,2019-20 Upper Deck - Young Guns #456 - Rem Pitlick,3.3,11.0,1.5,11.72,stable,$1.5 | $4.04 | $3.3,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,457,Oliver Wahlstrom,New York Islanders,,Y,2019-20 Upper Deck - Young Guns #457 - Oliver Wahlstrom,4.04,18.0,2.61,16.75,stable,$2.94 | $4.04 | $16.5,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,458,John Marino,Pittsburgh Penguins,,Y,2019-20 Upper Deck - Young Guns #458 - John Marino,3.3,15.0,1.37,11.64,stable,$4.04 | $3.3 | $2.2,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,459,Ryan Lindgren,New York Rangers,,Y,2019-20 Upper Deck - Young Guns #459 - Ryan Lindgren,10.35,13.0,1.57,11.63,up,$3.3 | $10.35 | $4.0,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,460,Dmytro Timashov,Toronto Maple Leafs,,Y,2019-20 Upper Deck - Young Guns #460 - Dmytro Timashov,4.04,10.0,2.2,5.99,up,$4.04 | $3.3 | $2.5,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,461,David Gustafsson,Winnipeg Jets,,Y,2019-20 Upper Deck - Young Guns #461 - David Gustafsson,1.65,11.0,1.65,11.25,down,$2.93 | $3.3 | $1.65,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,462,Noah Gregor,San Jose Sharks,,Y,2019-20 Upper Deck - Young Guns #462 - Noah Gregor,3.3,8.0,2.36,4.41,stable,$4.04 | $3.3 | $2.89,2026-02-15 02:03
2019-20,2019-20 Upper Deck Young Guns,463,Barrett Hayton,Arizona Coyotes,,Y,2019-20 Upper Deck - Young Guns #463 - Barrett Hayton,6.98,15.0,2.15,10.06,up,$4.04 | $3.3 | $6.98,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,464,Erik Brannstrom,Ottawa Senators,,Y,2019-20 Upper Deck - Young Guns #464 - Erik Brannstrom,4.04,8.0,2.61,5.32,stable,$4.04 | $3.3 | $5.32,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,465,Rhett Gardner,Dallas Stars,,Y,2019-20 Upper Deck - Young Guns #465 - Rhett Gardner,3.3,6.0,3.3,4.41,down,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,466,Elvis Merzlikins,Columbus Blue Jackets,,Y,2019-20 Upper Deck - Young Guns #466 - Elvis Merzlikins,14.73,24.0,3.3,14.73,up,$14.73 | $13.58 | $4.04,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,467,Nikolai Prokhorkin,Los Angeles Kings,,Y,2019-20 Upper Deck - Young Guns #467 - Nikolai Prokhorkin,10.14,10.0,3.27,10.65,up,$4.04 | $10.14 | $3.3,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,468,Nikita Gusev,New Jersey Devils,,Y,2019-20 Upper Deck - Young Guns #468 - Nikita Gusev,5.99,8.0,2.93,5.99,up,$3.3 | $4.0 | $5.99,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,469,Morgan Frost,Philadelphia Flyers,,Y,2019-20 Upper Deck - Young Guns #469 - Morgan Frost,2.94,19.0,1.5,10.65,stable,$2.94 | $3.3 | $2.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,470,Kaapo Kahkonen,Minnesota Wild,,Y,2019-20 Upper Deck - Young Guns #470 - Kaapo Kahkonen,3.3,19.0,2.1,10.65,stable,$4.04 | $3.3 | $2.45,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,471,Nick Suzuki,Montreal Canadiens,,Y,2019-20 Upper Deck - Young Guns #471 - Nick Suzuki,102.81,43.0,78.77,259.92,stable,$102.81 | $102.81 | $148.62,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,472,Trent Frederic,Boston Bruins,,Y,2019-20 Upper Deck - Young Guns #472 - Trent Frederic,1.5,15.0,1.5,10.35,down,$1.5 | $4.04 | $3.3,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,473,Jack Studnicka,Boston Bruins,,Y,2019-20 Upper Deck - Young Guns #473 - Jack Studnicka,3.3,13.0,1.5,11.67,down,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,474,Givani Smith,Detroit Red Wings,,Y,2019-20 Upper Deck - Young Guns #474 - Givani Smith,4.04,6.0,2.5,12.04,stable,$4.04 | $3.3 | $12.04,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,475,Rasmus Asplund,Buffalo Sabres,,Y,2019-20 Upper Deck - Young Guns #475 - Rasmus Asplund,10.35,7.0,4.03,13.94,stable,$4.04 | $10.35 | $13.94,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,476,Pierre Engvall,Toronto Maple Leafs,,Y,2019-20 Upper Deck - Young Guns #476 - Pierre Engvall,5.99,7.0,1.46,5.99,up,$3.3 | $4.0 | $5.99,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,477,Joey Daccord,Ottawa Senators,,Y,2019-20 Upper Deck - Young Guns #477 - Joey Daccord,13.58,25.0,2.0,13.58,up,$13.58 | $13.22 | $3.3,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,478,Filip Zadina,Detroit Red Wings,,Y,2019-20 Upper Deck - Young Guns #478 - Filip Zadina,2.93,14.0,2.2,11.2,down,$4.04 | $3.3 | $2.93,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,479,Jonathan Davidsson,Ottawa Senators,,Y,2019-20 Upper Deck - Young Guns #479 - Jonathan Davidsson,4.0,8.0,3.3,4.41,stable,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,480,Beck Malenstyn,Washington Capitals,,Y,2019-20 Upper Deck - Young Guns #480 - Beck Malenstyn,4.04,18.0,2.25,12.26,stable,$4.04 | $3.3 | $10.13,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,481,Noah Dobson,New York Islanders,,Y,2019-20 Upper Deck - Young Guns #481 - Noah Dobson,20.19,36.0,8.16,48.0,stable,$29.38 | $17.73 | $20.19,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,482,Max Veronneau,Ottawa Senators,,Y,2019-20 Upper Deck - Young Guns #482 - Max Veronneau,2.94,10.0,2.2,7.99,down,$2.94 | $4.04 | $3.3,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,483,Otto Koivula,New York Islanders,,Y,2019-20 Upper Deck - Young Guns #483 - Otto Koivula,4.04,5.0,3.11,4.41,stable,$4.04 | $3.3 | $4.41,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,484,Carl Grundstrom,Los Angeles Kings,,Y,2019-20 Upper Deck - Young Guns #484 - Carl Grundstrom,11.15,17.0,1.5,11.57,up,$4.04 | $3.3 | $11.15,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,485,Trevor Moore,Toronto Maple Leafs,,Y,2019-20 Upper Deck - Young Guns #485 - Trevor Moore,4.22,9.0,3.3,10.35,up,$4.04 | $3.3 | $4.22,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,486,German Rubtsov,Philadelphia Flyers,,Y,2019-20 Upper Deck - Young Guns #486 - German Rubtsov,3.3,8.0,1.83,10.65,down,$4.04 | $3.3 | $3.98,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,487,Joona Luoto,Winnipeg Jets,,Y,2019-20 Upper Deck - Young Guns #487 - Joona Luoto,3.3,8.0,1.69,10.65,down,$3.3 | $10.35 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,488,Alexander Volkov,Tampa Bay Lightning,,Y,2019-20 Upper Deck - Young Guns #488 - Alexander Volkov,3.3,7.0,3.3,10.65,down,$4.04 | $3.3 | $3.66,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,489,Nicolas Hague,Vegas Golden Knights,,Y,2019-20 Upper Deck - Young Guns #489 - Nicolas Hague,3.3,9.0,1.99,4.41,stable,$4.04 | $3.3 | $2.2,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,490,Eetu Luostarinen,Carolina Hurricanes,,Y,2019-20 Upper Deck - Young Guns #490 - Eetu Luostarinen,2.01,11.0,2.01,11.25,down,$2.01 | $3.3 | $2.24,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,491,Joel Farabee,Philadelphia Flyers,,Y,2019-20 Upper Deck - Young Guns #491 - Joel Farabee,4.04,16.0,2.56,10.35,stable,$4.04 | $3.3 | $4.36,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,492,Adam Boqvist,Chicago Blackhawks,,Y,2019-20 Upper Deck - Young Guns #492 - Adam Boqvist,3.3,10.0,2.0,10.7,down,$4.04 | $3.3 | $3.49,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,493,Cale Makar,Colorado Avalanche,,Y,2019-20 Upper Deck - Young Guns #493 - Cale Makar,315.0,39.0,89.0,698.08,up,$268.48 | $249.68 | $315.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,494,Klim Kostin,St. Louis Blues,,Y,2019-20 Upper Deck - Young Guns #494 - Klim Kostin,3.12,10.0,1.79,10.65,down,$4.04 | $3.3 | $3.12,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,495,Guillaume Brisebois,Vancouver Canucks,,Y,2019-20 Upper Deck - Young Guns #495 - Guillaume Brisebois,4.04,8.0,3.3,10.65,stable,$4.04 | $3.3 | $10.35,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,496,Sam Lafferty,Pittsburgh Penguins,,Y,2019-20 Upper Deck - Young Guns #496 - Sam Lafferty,4.04,16.0,1.25,5.24,up,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,497,Joel Persson,Edmonton Oilers,,Y,2019-20 Upper Deck - Young Guns #497 - Joel Persson,4.0,5.0,3.3,4.41,stable,$3.3 | $4.0 | $4.41,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,498,Julien Gauthier,Carolina Hurricanes,,Y,2019-20 Upper Deck - Young Guns #498 - Julien Gauthier,4.04,10.0,2.2,10.73,up,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,499,Kaapo Kakko,New York Rangers,,Y,2019-20 Upper Deck - Young Guns #499 - Kaapo Kakko,3.3,14.0,2.75,8.62,down,$4.04 | $3.3 | $7.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,500,Kirby Dach/Kaapo Kakko CL,Chicago Blackhawks/New York Rangers,,Y,2019-20 Upper Deck - Young Guns #500 - Kirby Dach/Kaapo Kakko CL,3.3,3.0,3.3,4.41,down,$3.3 | $4.0 | $4.41,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,517,Adam Johnson,Pittsburgh Penguins,,Y,2019-20 Upper Deck - Young Guns #517 - Adam Johnson,4.0,6.0,2.75,5.5,stable,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,518,Nick Caamano,Dallas Stars,,Y,2019-20 Upper Deck - Young Guns #518 - Nick Caamano,4.04,6.0,2.2,4.77,up,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,519,David Ayres,Carolina Hurricanes,,Y,2019-20 Upper Deck - Young Guns #519 - David Ayres,52.87,9.0,12.57,52.87,up,$12.57 | $52.87 | $45.53,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,520,J.C. Beaudin,Ottawa Senators,,Y,2019-20 Upper Deck - Young Guns #520 - J.C. Beaudin,4.0,3.0,3.3,4.04,stable,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,521,Yakov Trenin,Nashville Predators,,Y,2019-20 Upper Deck - Young Guns #521 - Yakov Trenin,4.0,11.0,2.21,6.03,stable,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,522,Adam Werner,Colorado Avalanche,,Y,2019-20 Upper Deck - Young Guns #522 - Adam Werner,3.3,5.0,3.3,11.25,down,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,523,Joachim Blichfeld,San Jose Sharks,,Y,2019-20 Upper Deck - Young Guns #523 - Joachim Blichfeld,2.2,6.0,2.2,5.75,down,$4.04 | $3.3 | $2.2,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,524,Mitchell Stephens,Tampa Bay Lightning,,Y,2019-20 Upper Deck - Young Guns #524 - Mitchell Stephens,3.3,7.0,3.3,14.76,down,$4.99 | $4.04 | $3.3,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,525,Kale Clague,Los Angeles Kings,,Y,2019-20 Upper Deck - Young Guns #525 - Kale Clague,3.3,5.0,3.3,4.99,down,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,526,Adam Brooks,Toronto Maple Leafs,,Y,2019-20 Upper Deck - Young Guns #526 - Adam Brooks,3.3,7.0,3.13,6.61,down,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,527,Jake Walman,St. Louis Blues,,Y,2019-20 Upper Deck - Young Guns #527 - Jake Walman,3.3,7.0,3.3,16.88,down,$4.04 | $3.3 | $4.0,2026-02-15 02:04
2019-20,2019-20 Upper Deck Young Guns,528,Igor Shesterkin,New York Rangers,,Y,2019-20 Upper Deck - Young Guns #528 - Igor Shesterkin,110.0,10.0,40.0,110.0,up,$66.09 | $62.42 | $110.0,2026-02-15 02:04
2018-19,2018-19 Upper Deck Young Guns,201,Rasmus Dahlin,Buffalo Sabres,,Y,2018-19 Upper Deck - Young Guns #201 - Rasmus Dahlin,43.8,40.0,8.0,59.99,up,$43.8 | $8.0 | $18.72,2026-02-15 02:04
2018-19,2018-19 Upper Deck Young Guns,202,Roope Hintz,Dallas Stars,,Y,2018-19 Upper Deck - Young Guns #202 - Roope Hintz,4.04,41.0,3.25,25.76,stable,$4.04 | $3.3 | $22.4,2026-02-15 02:04
2018-19,2018-19 Upper Deck Young Guns,203,Mikhail Vorobyev,Philadelphia Flyers,,Y,2018-19 Upper Deck - Young Guns #203 - Mikhail Vorobyev,3.3,8.0,2.2,11.29,down,$4.04 | $3.3 | $3.98,2026-02-15 02:04
2018-19,2018-19 Upper Deck Young Guns,204,Morgan Klimchuk,Calgary Flames,,Y,2018-19 Upper Deck - Young Guns #204 - Morgan Klimchuk,2.83,10.0,2.12,10.14,down,$3.12 | $4.04 | $2.83,2026-02-15 02:04
2018-19,2018-19 Upper Deck Young Guns,205,Adam Gaudette,Vancouver Canucks,,Y,2018-19 Upper Deck - Young Guns #205 - Adam Gaudette,3.12,16.0,1.46,9.74,stable,$2.93 | $3.12 | $4.04,2026-02-15 02:04
